Ugent ID,address,city,country,lat_2,long_2
8.02002E+11,Melkwegel 13,Destelbergen,Belgium,51.0337376,3.8041133
8.02002E+11,Mimosastraat 51,Gent,Belgium,51.0728915,3.7065649
8.02002E+11,Hofstraat 189,Gent,Belgium,51.0458134,3.730103
8.02002E+11,Stroombanklaan 28,Oostende,Belgium,51.2334328,2.943134
8.02002E+11,Acaciastraat 4,Lovendegem,Belgium,51.1076566,3.6352272
8.02002E+11,Congostraat 24,Lotenhulle,Belgium,51.0525449,3.4569869
8.02002E+11,Vlaanderenstraat 103 / B,Gent,Belgium,51.0506661,3.7296479
8.02002E+11,Graaf de Smet de Naeyerlaan 63,Kortrijk,Belgium,50.8344543,3.255958
8.02002E+11,Holdaal 74a,Gent,Belgium,51.0411632,3.7171176
8.02003E+11,Broek 71,Balegem,Belgium,50.909842,3.8118518
8.02003E+11,Astridlaan 57,Assebroek,Belgium,51.1991526,3.2500642
8.02003E+11,Kleine Kerkstraat 24,Ledeberg,Belgium,51.0357523,3.742746
8.02003E+11,rue Léopold Mallar 8,Verviers,Belgium,50.5864205,5.8715921
8.02003E+11,Coomansheide 13,Wondelgem,Belgium,51.0880553,3.6912922
8.02003E+11,Klaproosstraat 33,Scheldewindeke,Belgium,50.9339389,3.7756434
8.02003E+11,Wilgenstraat 44,Mechelen,Belgium,51.0067977,4.4816497
8.02003E+11,Oudebaan 302,Leuven,Belgium,50.8665635,4.7351502
8.02003E+11,Zandrede 17,Heusden (O.Vl.),Belgium,,
8.02003E+11,Eksaardserijweg 133,Oostakker,Belgium,51.0908017,3.7731869
8.02003E+11,Henri-Joseph Reystraat 11 / 201,Ledeberg,Belgium,51.0361879,3.7353287
8.02003E+11,Jakob Heremansstraat 49 / 101,Gent,Belgium,51.0410955,3.7113675
8.02003E+11,Kortrijksepoortstraat 214,Gent,Belgium,51.0437389,3.7210099
8.02003E+11,Willy Maststraat 69,Wondelgem,Belgium,51.0849877,3.7045775
8.02003E+11,Kerkveld(b) 58,Berlare,Belgium,51.029107,4.0039433
8.02003E+11,Westhoek 8,Nevele,Belgium,,
8.02003E+11,Twaalfkameren 71 / c,Gent,Belgium,51.050146,3.7132977
8.02003E+11,Krijgslaan 79,Gent,Belgium,51.0284379,3.7182561
8.02003E+11,Van Campenhoutstraat 48 / 1,Berchem,Belgium,51.1980099,4.4223278
8.02003E+11,Manebruggestraat 45,Deurne,Belgium,51.2011534,4.4738824
8.02003E+11,Weggevoerdenstraat 11,Wevelgem,Belgium,50.8092298,3.1755836
8.02003E+11,Verpleegsterstraat 95 / 0404,Gent,Belgium,,
8.02003E+11,Kortrijksesteenweg 603,Gent,Belgium,51.0195333,3.6793615
8.02003E+11,Desire van Monckhovenstraat 42,Gent,Belgium,51.0385661,3.7139888
8.02003E+11,Baliestraat 1 / 2.001,Gent,Belgium,,
8.02003E+11,71 al-Farabi Ave. 25,Almaty,Belgium,,
8.02003E+11,Schoonmeersstraat 28,Gent,Belgium,51.0306548,3.7038427
8.02003E+11,Lange Violettestraat 32 / 103,Gent,Belgium,51.0455111,3.7349378
8.02003E+11,Priester Cuypersstraat 7,Etterbeek,Belgium,50.8380377,4.3996263
8.02003E+11,Dennenhof 53,Lochristi,Belgium,51.0908187,3.8223299
8.02003E+11,Ter Elst 9,Gullegem,Belgium,50.8416494,3.2123819
8.02003E+11,Mattestede 9F,Zwijnaarde,Belgium,50.9949642,3.7069027
8.02003E+11,Kempstraat 135,Gent,Belgium,51.0686836,3.6915171
8.02003E+11,Sint Hubertuslaan 22,Driebergen,Belgium,,
8.02003E+11,Jan De Coomanstraat 47b,Zandbergen,Belgium,50.8064443,3.9582093
8.02003E+11,Stuiverstraat 226,Oostende,Belgium,51.2139315,2.9101837
8.02003E+11,Smidsestraat 41 / 201,Gent,Belgium,51.0386864,3.7130572
8.02004E+11,Lily Boeykensstraat 2 / 0202,Gent,Belgium,51.0545021,3.6875746
8.02004E+11,S.V.D. Veldestraat(SML) 56,Zwalm,Belgium,,
8.02004E+11,Savaanstraat 2,Gent,Belgium,50.9798278,3.6658845
8.02004E+11,Keramiekstraat 80,Gent,Belgium,51.0200407,3.7261979
8.02004E+11,Gaversesteenweg 758,Merelbeke-Melle,Belgium,50.9539167,3.6902366
8.02004E+11,Kortrijksesteenweg 526,Gent,Belgium,51.0195333,3.6793615
8.02004E+11,Keizer Karelstraat 2 / 302,Gent,Belgium,51.0533813,3.7312007
8.02004E+11,Voskenslaan 485,Gent,Belgium,51.0331057,3.7078648
8.02004E+11,Sint-Widowstraat 20,Gent,Belgium,,
8.02004E+11,floraliënlaan 51 / 0804,Gent,Belgium,51.0376736,3.7168463
8.02004E+11,Mekelle University 231,Mekelle,Belgium,,
8.02004E+11,Sint-Lievenslaan 140 / 501,Gent,Belgium,51.038196,3.7319514
8.02004E+11,Charles de Kerchovelaan 347 / 347,Gent,Belgium,51.041519,3.7197338
8.02004E+11,Rue Lepelletier 16,Lille,Belgium,,
8.02004E+11,Boomgaardstraat 27 / 3B,Aalter,Belgium,51.084981,3.4499847
8.02004E+11,Snoekstraat 121,Gent,Belgium,51.046272,3.7442593
8.02004E+11,"Tonghai South Road, Yueyang Tower District Unit 1","Yueyang City, Hunan Province",Belgium,,
8.02004E+11,Filips van Marnixstraat 22,Gent,Belgium,51.0404553,3.7183914
8.02004E+11,Tweebruggenstraat 18 / A,Gent,Belgium,51.0471118,3.7334375
8.02004E+11,Koperstraat 5,Sint-Martens-Latem,Belgium,51.0198592,3.6357987
8.02004E+11,Kortrijksestraat 237C,Heule,Belgium,50.8371426,3.2468133
8.02004E+11,Saghermansstraat 302 / 2A,Gent,Belgium,51.0501657,3.7270542
8.02004E+11,Voskenslaan 483,Gent,Belgium,51.0331057,3.7078648
8.02004E+11,Carrera 24 C 54-60 Sur Interior 7 / 30,Bogotá D.C.,Belgium,,
8.02004E+11,Peperstraat 22,Gent,Belgium,51.0556469,3.7144154
8.02004E+11,Burggravenlaan 83,Gent,Belgium,51.0321882,3.7332298
8.02004E+11,Rasphuisstraat 6 / 1,Gent,Belgium,51.0536997,3.7108965
8.02004E+11,Nederkouter 126 / 101,Gent,Belgium,51.0468889,3.7219562
8.02004E+11,Kasteelstraat 29,Zwevegem,Belgium,50.8112047,3.3321295
8.02004E+11,Sint-Widostraat 16,Gent,Belgium,51.0575947,3.7197421
8.02004E+11,Schepenhuisstraat 29,Gent,Belgium,51.0553316,3.7254048
8.02004E+11,Prof. Oudemansstraat 75,Delft,Belgium,,
8.02004E+11,Coupure 944,Gent,Belgium,51.0469268,3.7187596
8.02004E+11,Koningin Astridlaan 229,Gent,Belgium,51.0361737,3.7141401
8.02004E+11,Hilarius Bertolfstraat 110,Ledeberg,Belgium,51.0353884,3.7465059
8.02004E+11,Baliestraat 9,Gent,Belgium,51.0401584,3.7162252
8.02004E+11,Brandweerstraat 17 / 301,Gent,Belgium,51.060265,3.7194955
8.02004E+11,Corn. Vissenaekensplein 19 / 0012,Begijnendijk,Belgium,,
8.02004E+11,Koolmeesstraat 4,Gent,Belgium,50.9926009,3.7980309
8.02004E+11,Kasteellaan 449,Gent,Belgium,51.0550032,3.7388897
8.02004E+11,Neerveldstraat 71,Opwijk,Belgium,50.9772186,4.1847644
8.02004E+11,Kalvermarkt 1,Gent,Belgium,51.0555183,3.7312908
8.02004E+11,Kasteellaan 489,Gent,Belgium,51.0558615,3.7384732
8.02004E+11,Voskenslaan 381,Gent,Belgium,51.0275589,3.7090549
8.02004E+11,Bressers-Blanchaertlaan 8 / 101,Sint-Denijs-Westrem,Belgium,51.0226997,3.6942847
8.02004E+11,Hoornstraat 11 / 0101,Gent,Belgium,51.0522177,3.7205795
8.02004E+11,Zandstraat 166,Eeklo,Belgium,51.1789049,3.5610468
8.02004E+11,Dennenlaan 12,Herzele,Belgium,50.8996408,3.8667846
8.02004E+11,Raas van Gaverestraat 82,Gent,Belgium,51.0508953,3.7080747
8.02004E+11,Visserij 40,Gent,Belgium,51.0507062,3.7366347
8.02004E+11,Steenakker 16,Gent,Belgium,51.0243471,3.7215863
8.02004E+11,Coupure Rechts 942,Gent,Belgium,51.0469268,3.7187596
8.02004E+11,"Department of Mathematics, IIT Bombay, Powai 1",Mumbai,Belgium,,
8.02004E+11,Bonifantenstraat 2 / 15,Gent,Belgium,51.0569779,3.7172652
8.02004E+11,Stropkaai 28 / 0201,Gent,Belgium,51.0375432,3.730116
8.02004E+11,Square Drouet d’Erlon 55,Braine-l'Alleud,Belgium,50.6745339,4.3892516
8.02004E+11,Zinniastraat 61,Gent,Belgium,51.0630642,3.6998628
8.02004E+11,Koning Boudewijnstraat 2B / 101,Gent,Belgium,51.037838,3.7094375
8.02004E+11,Koning Albertlaan 156,Gent,Belgium,51.1081731,3.8223316
8.02004E+11,Camí des Talaiot 18,"Es Castell, Menorca",Belgium,,
8.02004E+11,Sportstraat 95,Gent,Belgium,51.0405105,3.7034165
8.02004E+11,schoolkaai 16b,Gent,Belgium,51.0560296,3.7365749
8.02004E+11,Mellestraat 89 / 0002,Gentbrugge,Belgium,51.0229957,3.7581638
8.02004E+11,Kattenberg 35,Gent,Belgium,51.0414058,3.7242951
8.02004E+11,Gaversesteenweg 751,Melsen,Belgium,50.9644709,3.7047105
8.02004E+11,Rabautstraat 37,Eeklo,Belgium,51.1905357,3.5731574
8.02004E+11,Steenstraat 26,Lede,Belgium,50.9640703,4.0003145
8.02004E+11,Zuidstationstraat 18 / A101,Gent,Belgium,51.0490418,3.7324925
8.02004E+11,Route de Kérinis 22L,LOCMARIAQUER,Belgium,,
8.02004E+11,Coupure 738,Gent,Belgium,51.0469268,3.7187596
8.02005E+11,Alter Garten 8,Langensendelbach,Belgium,,
